new_la_code,time_period,time_identifier,geographic_level,version,education_investment_area_flag,priority_area_flag,establishment_type,gender,variable,value
E08000030,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_att8,46.0
E08000030,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_att8,44.1
E08000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,41.8
E08000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,49.0
E08000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.6
E08000032,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_att8,38.5
E08000032,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_att8,43.5
E08000032,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_att8,40.9
E08000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,44.4
E08000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,49.4
E08000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,46.9
E08000034,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,44.3
E08000034,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,48.7
E08000034,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,46.5
E08000035,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,43.3
E08000035,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,48.2
E08000035,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,45.7
E08000036,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,43.1
E08000036,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,48.1
E08000036,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,45.6
E08000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,44.9
E08000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,50.2
E08000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,47.5
E09000002,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,44.8
E09000002,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,51.3
E09000002,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,47.9
E09000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,55.7
E09000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,58.4
E09000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,57.0
E09000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.3
E09000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,50.9
E09000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,49.6
E09000005,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.4
E09000005,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,52.7
E09000005,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,50.4
E09000006,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.6
E09000006,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,53.5
E09000006,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,51.1
E09000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,43.8
E09000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,51.3
E09000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,47.9
E09000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,42.8
E09000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,48.6
E09000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.6
E09000009,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,49.8
E09000009,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,54.2
E09000009,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,51.9
E09000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,44.2
E09000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,49.8
E09000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,46.9
E09000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,44.7
E09000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,49.2
E09000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,46.9
E09000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.3
E09000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,53.7
E09000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,51.2
E09000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,53.2
E09000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,56.1
E09000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,54.6
E09000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,45.7
E09000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,50.6
E09000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,48.1
E09000015,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.1
E09000015,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,54.7
E09000015,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,51.5
E09000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,45.3
E09000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,49.5
E09000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,47.3
E09000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,47.5
E09000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,50.2
E09000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,48.8
E09000018,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.6
E09000018,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,51.1
E09000018,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,49.8
E09000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,45.5
E09000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.9
E09000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,46.6
E09000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,52.7
E09000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,54.3
E09000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,53.4
E09000021,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,56.3
E09000021,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,60.5
E09000021,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,58.5
E09000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,42.3
E09000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.1
E09000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,44.7
E09000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,42.7
E09000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.9
E09000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.3
E09000024,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,50.7
E09000024,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,53.6
E09000024,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,52.1
E09000025,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.3
E09000025,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,53.7
E09000025,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,50.9
E09000026,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,52.7
E09000026,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,56.5
E09000026,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,54.5
E09000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,53.2
E09000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,58.5
E09000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,55.8
E09000028,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,50.1
E09000028,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,53.4
E09000028,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,51.8
E09000029,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,58.7
E09000029,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,61.0
E09000029,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,59.8
E09000030,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,45.8
E09000030,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,51.2
E09000030,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,48.4
E09000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,42.6
E09000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,48.8
E09000031,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.6
E09000032,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,48.2
E09000032,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,52.6
E09000032,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,50.2
E09000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,50.3
E09000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,57.6
E09000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,54.1
E10000003,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,46.7
E10000003,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,50.6
E10000003,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,48.6
E10000007,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,42.9
E10000007,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,46.7
E10000007,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,44.8
E10000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,43.7
E10000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.7
E10000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.6
E10000011,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_att8,41.8
E10000011,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_att8,45.5
E10000011,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_att8,43.6
E10000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,43.2
E10000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.3
E10000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,45.2
E10000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,47.2
E10000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,52.9
E10000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_att8,49.9
E10000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_att8,43.7
E10000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_att8,47.9
