date,sheet,age,measure,value
Jan-Mar 2017,People - SA,Aged 16-24,Total people in relevant population group,7120.0
Apr-Jun 2017,People - SA,Aged 16-24,Total people in relevant population group,7094.0
Jul-Sep 2017,People - SA,Aged 16-24,Total people in relevant population group,7070.0
Oct-Dec 2017,People - SA,Aged 16-24,Total people in relevant population group,7047.0
Jan-Mar 2018,People - SA,Aged 16-24,Total people in relevant population group,7024.0
Apr-Jun 2018,People - SA,Aged 16-24,Total people in relevant population group,7001.0
Jul-Sep 2018,People - SA,Aged 16-24,Total people in relevant population group,6979.0
Oct-Dec 2018,People - SA,Aged 16-24,Total people in relevant population group,6957.0
Jan-Mar 2019,People - SA,Aged 16-24,Total people in relevant population group,6936.0
Apr-Jun 2019,People - SA,Aged 16-24,Total people in relevant population group,6914.0
Jul-Sep 2019,People - SA,Aged 16-24,Total people in relevant population group,6900.0
Oct-Dec 2019,People - SA,Aged 16-24,Total people in relevant population group,6889.0
Jan-Mar 2020,People - SA,Aged 16-24,Total people in relevant population group,6873.0
Apr-Jun 2020,People - SA,Aged 16-24,Total people in relevant population group,6852.0
Jul-Sep 2020,People - SA,Aged 16-24,Total people in relevant population group,6850.0
Oct-Dec 2020,People - SA,Aged 16-24,Total people in relevant population group,6833.0
Jan-Mar 2021,People - SA,Aged 16-24,Total people in relevant population group,6816.0
Apr-Jun 2021,People - SA,Aged 16-24,Total people in relevant population group,6805.0
Jul-Sep 2021,People - SA,Aged 16-24,Total people in relevant population group,6815.0
Oct-Dec 2021,People - SA,Aged 16-24,Total people in relevant population group,6813.0
Jan-Mar 2022,People - SA,Aged 16-24,Total people in relevant population group,6817.0
Apr-Jun 2022,People - SA,Aged 16-24,Total people in relevant population group,6824.0
Jul-Sep 2022,People - SA,Aged 16-24,Total people in relevant population group,7023.0
Oct-Dec 2022,People - SA,Aged 16-24,Total people in relevant population group,7039.0
Jan-Mar 2023,People - SA,Aged 16-24,Total people in relevant population group,7056.0
Apr-Jun 2023,People - SA,Aged 16-24,Total people in relevant population group,7072.0
Jul-Sep 2023,People - SA,Aged 16-24,Total people in relevant population group,7093.0
Oct-Dec 2023,People - SA,Aged 16-24,Total people in relevant population group,7115.0
Jan-Mar 2024,People - SA,Aged 16-24,Total people in relevant population group,7138.0
Apr-Jun 2024,People - SA,Aged 16-24,Total people in relevant population group,7160.0
Oct-Dec 2001,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.934781341912604
Jan-Mar 2002,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.270712424813965
Apr-Jun 2002,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.410667192048292
Jul-Sep 2002,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.337405860282708
Oct-Dec 2002,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.705354680219683
Jan-Mar 2003,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.50387653485594
Apr-Jun 2003,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.397976146544357
Jul-Sep 2003,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.118133107031547
Oct-Dec 2003,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.597609194809698
Jan-Mar 2004,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.360430672632896
Apr-Jun 2004,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.935088179179827
Jul-Sep 2004,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.440885503966712
Oct-Dec 2004,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.4447192110986
Jan-Mar 2005,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.431194822487246
Apr-Jun 2005,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.686430629829887
Jul-Sep 2005,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.467630940819708
Oct-Dec 2005,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.398049814610847
Jan-Mar 2006,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.073319896553166
Apr-Jun 2006,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.559366374380057
Jul-Sep 2006,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.276769690946796
Oct-Dec 2006,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.829892828862944
Jan-Mar 2007,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.06808710546859
Apr-Jun 2007,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.057973713995228
Jul-Sep 2007,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.716586894757166
Oct-Dec 2007,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.427414366235741
Jan-Mar 2008,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.399789682828386
Apr-Jun 2008,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.81804437847701
Jul-Sep 2008,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.290344059330588
Oct-Dec 2008,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.160311909520493
Jan-Mar 2009,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.135325963460339
Apr-Jun 2009,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.553113862653936
Jul-Sep 2009,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.443627556976786
Oct-Dec 2009,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.880719809208992
Jan-Mar 2010,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.46827364166007
Apr-Jun 2010,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.696983166661335
Jul-Sep 2010,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.290982975887179
Oct-Dec 2010,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.862907459560734
Jan-Mar 2011,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.294552255409455
Apr-Jun 2011,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.80257215399447
Jul-Sep 2011,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.902032499834196
Oct-Dec 2011,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.458923774947955
Jan-Mar 2012,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.212337633731785
Apr-Jun 2012,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.202181952755694
Jul-Sep 2012,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.021447019630422
Oct-Dec 2012,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.771644019153477
Jan-Mar 2013,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.017134761839262
Apr-Jun 2013,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.886032730114504
Jul-Sep 2013,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.943347075407623
Oct-Dec 2013,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.215107902135712
Jan-Mar 2014,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.415610003033866
Apr-Jun 2014,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.214877046564597
Jul-Sep 2014,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.28393418377948
Oct-Dec 2014,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.348458555476764
Jan-Mar 2015,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.851069645215372
Apr-Jun 2015,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.655730906098226
Jul-Sep 2015,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.804828622080626
Oct-Dec 2015,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.867336256061053
Jan-Mar 2016,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.002207778480265
Apr-Jun 2016,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.734087247985657
Jul-Sep 2016,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.994545725233499
Oct-Dec 2016,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.508406433334557
Jan-Mar 2017,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.16537024674702
Apr-Jun 2017,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.154443308828238
Jul-Sep 2017,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.254637265010842
Oct-Dec 2017,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.256850129382325
Jan-Mar 2018,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.361659048189876
Apr-Jun 2018,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.11575533142641
Jul-Sep 2018,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.856273275592736
Oct-Dec 2018,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.333762642208812
Jan-Mar 2019,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.018299674829333
Apr-Jun 2019,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.46005723427221
Jul-Sep 2019,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.599093970776252
Oct-Dec 2019,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.068771954450666
Jan-Mar 2020,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.258997243681856
Apr-Jun 2020,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.543179514126509
Jul-Sep 2020,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.28337397535361
Oct-Dec 2020,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.675574217267174
Jan-Mar 2021,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.61489879574542
Apr-Jun 2021,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,9.468677332760613
Jul-Sep 2021,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.395475297455906
Oct-Dec 2021,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.180776534324536
Jan-Mar 2022,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.375249610992528
Apr-Jun 2022,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.426132225539833
Jul-Sep 2022,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.843263531942151
Oct-Dec 2022,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.800474462675886
Jan-Mar 2023,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.509880902379034
Apr-Jun 2023,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.279680378597561
Jul-Sep 2023,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.27641966186493
Oct-Dec 2023,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.961196414744208
Jan-Mar 2024,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.602726874727828
Apr-Jun 2024,People - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.179103100423097
Oct-Dec 2001,People - SA,Aged 16-17,Young people who were NEET_Total,123.0
Jan-Mar 2002,People - SA,Aged 16-17,Young people who were NEET_Total,124.0
Apr-Jun 2002,People - SA,Aged 16-17,Young people who were NEET_Total,130.0
Jul-Sep 2002,People - SA,Aged 16-17,Young people who were NEET_Total,128.0
Oct-Dec 2002,People - SA,Aged 16-17,Young people who were NEET_Total,129.0
Jan-Mar 2003,People - SA,Aged 16-17,Young people who were NEET_Total,136.0
Apr-Jun 2003,People - SA,Aged 16-17,Young people who were NEET_Total,137.0
Jul-Sep 2003,People - SA,Aged 16-17,Young people who were NEET_Total,130.0
Oct-Dec 2003,People - SA,Aged 16-17,Young people who were NEET_Total,120.0
Jan-Mar 2004,People - SA,Aged 16-17,Young people who were NEET_Total,117.0
Apr-Jun 2004,People - SA,Aged 16-17,Young people who were NEET_Total,126.0
Jul-Sep 2004,People - SA,Aged 16-17,Young people who were NEET_Total,131.0
Oct-Dec 2004,People - SA,Aged 16-17,Young people who were NEET_Total,133.0
Jan-Mar 2005,People - SA,Aged 16-17,Young people who were NEET_Total,134.0
Apr-Jun 2005,People - SA,Aged 16-17,Young people who were NEET_Total,133.0
Jul-Sep 2005,People - SA,Aged 16-17,Young people who were NEET_Total,134.0
Oct-Dec 2005,People - SA,Aged 16-17,Young people who were NEET_Total,141.0
Jan-Mar 2006,People - SA,Aged 16-17,Young people who were NEET_Total,132.0
Apr-Jun 2006,People - SA,Aged 16-17,Young people who were NEET_Total,138.0
Jul-Sep 2006,People - SA,Aged 16-17,Young people who were NEET_Total,138.0
Oct-Dec 2006,People - SA,Aged 16-17,Young people who were NEET_Total,128.0
Jan-Mar 2007,People - SA,Aged 16-17,Young people who were NEET_Total,126.0
Apr-Jun 2007,People - SA,Aged 16-17,Young people who were NEET_Total,125.0
Jul-Sep 2007,People - SA,Aged 16-17,Young people who were NEET_Total,124.0
Oct-Dec 2007,People - SA,Aged 16-17,Young people who were NEET_Total,125.0
Jan-Mar 2008,People - SA,Aged 16-17,Young people who were NEET_Total,111.0
Apr-Jun 2008,People - SA,Aged 16-17,Young people who were NEET_Total,117.0
Jul-Sep 2008,People - SA,Aged 16-17,Young people who were NEET_Total,117.0
Oct-Dec 2008,People - SA,Aged 16-17,Young people who were NEET_Total,111.0
Jan-Mar 2009,People - SA,Aged 16-17,Young people who were NEET_Total,114.0
Apr-Jun 2009,People - SA,Aged 16-17,Young people who were NEET_Total,113.0
Jul-Sep 2009,People - SA,Aged 16-17,Young people who were NEET_Total,92.0
Oct-Dec 2009,People - SA,Aged 16-17,Young people who were NEET_Total,94.0
Jan-Mar 2010,People - SA,Aged 16-17,Young people who were NEET_Total,93.0
Apr-Jun 2010,People - SA,Aged 16-17,Young people who were NEET_Total,89.0
Jul-Sep 2010,People - SA,Aged 16-17,Young people who were NEET_Total,89.0
Oct-Dec 2010,People - SA,Aged 16-17,Young people who were NEET_Total,86.0
Jan-Mar 2011,People - SA,Aged 16-17,Young people who were NEET_Total,89.0
Apr-Jun 2011,People - SA,Aged 16-17,Young people who were NEET_Total,91.0
